Wavelength (nm),Sum(calc),H I (9.6e-2),He I (1.0e-4),He II (2.5e-10),N I (4.7e-1),N II (2.7e-2),N III (1.4e-10),O I (3.9e-1),O II (1.3e-2),O III (9.2e-13),Si I (1.1e-5),Si II (8.9e-5),Si III (7.3e-8),Ar I (9.5e-5),Ar II (4.7e-6),Ar III (4.7e-13),Mn I (3.3e-6),Mn II (9.6e-5),Fe I (4.4e-6),Fe II (9.5e-5),Fe III (2.2e-7),Cu I (8.6e-6),Cu II (9.1e-5),La I (6.8e-7),La II (8.3e-5),W I (4.7e-6),W II (9.5e-5),W III (2.7e-7)
308.1,9.515e+3,,1.028e-19,3.233e-37,,6.448e-9,1.851e-21,9.551e-14,7.553e-7,3.135e-18,2.404e-13,3.846e-15,3.453e-4,,6.014e-4,3.885e-14,1.314e+3,1.215e+3,2.407e+3,1.390e+3,4.421e-12,2.601e-12,1.577e-14,,,2.888e+2,2.900e+3,4.544e-2
308.4,8.616e+3,,1.048e-19,3.081e-37,,1.388e-9,3.949e-21,9.520e-14,2.116e-6,1.654e-18,2.396e-13,3.761e-15,4.023e-4,,7.826e-4,3.142e-14,1.065e+3,8.132e+2,2.215e+3,1.176e+3,7.040e-13,2.806e-12,1.535e-14,,,3.459e+2,3.001e+3,9.211e-2
308.6,8.116e+3,,1.061e-19,2.980e-37,,4.771e-10,6.283e-21,9.500e-14,4.051e-6,1.046e-18,2.391e-13,3.705e-15,4.294e-4,,8.946e-4,2.659e-14,9.156e+2,6.289e+2,2.140e+3,1.016e+3,1.979e-13,2.942e-12,1.507e-14,,,3.898e+2,3.026e+3,1.416e-1
308.8,7.682e+3,,1.074e-19,2.879e-37,,1.584e-10,9.676e-21,9.480e-14,7.528e-6,6.495e-19,2.386e-13,3.648e-15,4.451e-4,,9.890e-4,2.199e-14,7.844e+2,5.004e+2,2.100e+3,8.515e+2,5.372e-14,3.079e-12,1.479e-14,,,4.351e+2,3.011e+3,2.105e-1
309.0,7.303e+3,,1.086e-19,2.778e-37,,5.078e-11,1.443e-20,9.460e-14,1.359e-5,4.036e-19,2.381e-13,3.591e-15,4.483e-4,,1.057e-3,1.772e-14,6.758e+2,4.200e+2,2.085e+3,6.926e+2,1.407e-14,3.216e-12,1.451e-14,,,4.791e+2,2.950e+3,3.028e-1
309.2,6.963e+3,,5.004e-19,2.677e-37,,1.572e-11,2.083e-20,9.440e-14,2.382e-5,2.627e-19,2.376e-13,3.535e-15,4.388e-4,,1.093e-3,1.390e-14,5.927e+2,3.805e+2,2.082e+3,5.461e+2,3.559e-15,3.352e-12,1.422e-14,,,5.197e+2,2.842e+3,4.215e-1
309.4,6.651e+3,,2.233e-18,2.576e-37,,4.699e-12,2.912e-20,9.420e-14,4.061e-5,1.945e-19,2.371e-13,3.478e-15,4.174e-4,,1.093e-3,1.060e-14,5.368e+2,3.756e+2,2.079e+3,4.173e+2,8.691e-16,3.489e-12,1.394e-14,,,5.550e+2,2.687e+3,5.675e-1
309.6,6.353e+3,,9.658e-18,2.475e-37,,1.356e-12,3.944e-20,9.400e-14,6.733e-5,1.776e-19,2.366e-13,3.422e-15,3.859e-4,,1.058e-3,7.840e-15,5.083e+2,3.995e+2,2.064e+3,3.089e+2,2.049e-16,3.626e-12,1.366e-14,,,5.841e+2,2.487e+3,7.394e-1
309.8,6.060e+3,,4.047e-17,2.374e-37,,3.780e-13,5.174e-20,9.380e-14,1.086e-4,1.989e-19,2.361e-13,3.365e-15,3.468e-4,,9.893e-4,5.625e-15,5.060e+2,4.467e+2,2.026e+3,2.214e+2,4.662e-17,3.762e-12,1.338e-14,,,6.064e+2,2.252e+3,9.319e-1
310.0,5.766e+3,,1.643e-16,2.273e-37,,1.017e-13,6.579e-20,9.360e-14,1.706e-4,2.511e-19,2.356e-13,3.308e-15,3.029e-4,,8.951e-4,3.911e-15,5.269e+2,5.123e+2,1.959e+3,1.536e+2,1.024e-17,3.899e-12,1.310e-14,,,6.219e+2,1.991e+3,1.136e+0
310.2,5.471e+3,,6.466e-16,2.172e-37,,2.644e-14,8.111e-20,9.339e-14,2.610e-4,3.305e-19,2.351e-13,3.252e-15,2.573e-4,,7.836e-4,2.634e-15,5.667e+2,5.916e+2,1.860e+3,1.032e+2,2.171e-18,4.036e-12,1.282e-14,,,6.307e+2,1.718e+3,1.341e+0
310.4,5.176e+3,,2.466e-15,2.071e-37,,6.634e-15,9.697e-20,9.319e-14,3.892e-4,4.355e-19,2.346e-13,3.195e-15,2.123e-4,,6.638e-4,1.718e-15,6.201e+2,6.805e+2,1.729e+3,6.709e+1,4.444e-19,4.172e-12,1.254e-14,,,6.331e+2,1.444e+3,1.530e+0
310.7,4.745e+3,,1.730e-14,1.236e-35,,7.810e-16,1.199e-19,9.289e-14,6.759e-4,6.380e-19,2.338e-13,3.110e-15,1.510e-4,,4.879e-4,8.509e-16,7.121e+2,8.231e+2,1.490e+3,3.320e+1,4.426e-19,4.377e-12,1.211e-14,,,6.253e+2,1.060e+3,1.754e+0
310.9,4.476e+3,,6.098e-14,5.436e-35,,1.796e-16,1.331e-19,9.269e-14,9.468e-4,8.001e-19,2.333e-13,1.389e-14,1.160e-4,,3.831e-4,5.112e-16,7.720e+2,9.191e+2,1.315e+3,2.015e+1,4.414e-19,4.514e-12,1.183e-14,,,6.129e+2,8.343e+2,1.843e+0
311.1,4.226e+3,,2.082e-13,2.318e-34,,3.986e-17,1.436e-19,9.249e-14,1.294e-3,9.796e-19,2.328e-13,6.166e-14,8.662e-5,,2.940e-4,2.971e-16,8.239e+2,1.011e+3,1.141e+3,1.223e+1,4.402e-19,4.651e-12,1.155e-14,,,5.947e+2,6.414e+2,1.874e+0
311.3,3.999e+3,,6.891e-13,9.583e-34,,8.546e-18,1.508e-19,9.229e-14,1.727e-3,1.171e-18,2.323e-13,2.593e-13,6.283e-5,,2.226e-4,1.670e-16,8.633e+2,1.096e+3,9.757e+2,7.966e+0,4.390e-19,4.787e-12,1.127e-14,,,5.708e+2,4.844e+2,1.843e+0
311.5,3.797e+3,,2.209e-12,3.839e-33,,1.769e-18,1.542e-19,9.209e-14,2.249e-3,1.368e-18,2.318e-13,1.057e-12,4.426e-5,,1.698e-4,9.079e-17,8.869e+2,1.168e+3,8.288e+2,6.443e+0,4.377e-19,4.924e-12,1.099e-14,,,5.413e+2,3.646e+2,1.754e+0
311.7,3.619e+3,,6.865e-12,1.491e-32,,1.829e-18,1.536e-19,9.189e-14,2.859e-3,1.563e-18,2.313e-13,4.178e-12,3.027e-5,,1.346e-4,4.774e-17,8.935e+2,1.223e+3,7.052e+2,7.300e+0,4.365e-19,5.061e-12,1.071e-14,8.565e-15,,5.063e+2,2.825e+2,1.615e+0
311.9,3.464e+3,,2.067e-11,5.613e-32,,1.889e-18,1.493e-19,9.169e-14,3.546e-3,1.746e-18,2.308e-13,1.601e-11,2.010e-5,,1.155e-4,2.427e-17,8.835e+2,1.256e+3,6.074e+2,1.071e+1,4.353e-19,5.197e-12,1.042e-14,3.901e-14,,4.665e+2,2.384e+2,1.438e+0
312.1,3.334e+3,,6.030e-11,2.048e-31,,1.949e-18,1.416e-19,9.149e-14,4.292e-3,1.907e-18,2.303e-13,5.950e-11,1.296e-5,,1.102e-4,1.193e-17,8.589e+2,1.265e+3,5.354e+2,1.738e+1,4.341e-19,5.334e-12,1.014e-14,1.723e-13,,4.227e+2,2.335e+2,1.239e+0
312.3,3.232e+3,,1.705e-10,7.243e-31,,2.010e-18,1.313e-19,9.128e-14,5.067e-3,2.039e-18,2.298e-13,2.143e-10,8.106e-6,,1.164e-4,5.673e-18,8.229e+2,1.245e+3,4.872e+2,2.857e+1,4.329e-19,5.471e-12,9.861e-15,7.377e-13,,3.760e+2,2.710e+2,1.033e+0
312.5,3.168e+3,,4.669e-10,2.483e-30,,2.070e-18,1.191e-19,9.108e-14,5.832e-3,2.133e-18,2.293e-13,7.488e-10,4.921e-6,,1.316e-4,2.608e-18,7.793e+2,1.198e+3,4.601e+2,4.613e+1,4.317e-19,5.607e-12,9.579e-15,3.062e-12,,3.278e+2,3.557e+2,8.335e-1
312.7,3.155e+3,,1.239e-9,8.250e-30,,2.130e-18,1.057e-19,9.088e-14,6.541e-3,2.182e-18,2.288e-13,2.536e-9,2.900e-6,,1.534e-4,1.159e-18,7.323e+2,1.124e+3,4.506e+2,7.243e+1,4.304e-19,5.744e-12,9.298e-15,1.233e-11,,2.796e+2,4.948e+2,6.505e-1
313.0,3.270e+3,,5.052e-9,4.713e-29,,2.220e-18,8.484e-20,9.058e-14,7.397e-3,2.165e-18,2.280e-13,1.492e-8,1.243e-6,,1.931e-4,3.224e-19,6.636e+2,9.737e+2,4.630e+2,1.346e+2,4.286e-19,5.949e-12,8.876e-15,9.391e-11,,2.109e+2,8.239e+2,4.215e-1
313.2,3.466e+3,,1.240e-8,1.449e-28,,2.280e-18,7.136e-20,9.038e-14,7.763e-3,2.092e-18,2.275e-13,4.680e-8,6.823e-7,,2.209e-4,1.317e-19,6.237e+2,8.559e+2,4.856e+2,1.957e+2,4.274e-19,6.086e-12,8.594e-15,3.498e-10,,1.694e+2,1.136e+3,3.028e-1
313.4,3.778e+3,,2.947e-8,4.315e-28,,2.341e-18,5.872e-20,9.018e-14,7.927e-3,1.973e-18,2.270e-13,1.424e-7,3.660e-7,,2.474e-4,5.202e-20,5.910e+2,7.324e+2,5.177e+2,2.759e+2,4.262e-19,6.222e-12,8.313e-15,1.263e-9,,1.325e+2,1.528e+3,2.105e-1
313.6,4.217e+3,,6.789e-8,1.246e-27,,2.401e-18,4.726e-20,8.998e-14,7.873e-3,1.816e-18,2.265e-13,4.199e-7,1.934e-7,,2.712e-4,1.986e-20,5.666e+2,6.101e+2,5.584e+2,3.773e+2,4.250e-19,6.359e-12,8.031e-15,4.424e-9,,1.010e+2,2.004e+3,1.416e-1
313.8,4.786e+3,,1.515e-7,3.488e-27,,2.461e-18,3.717e-20,8.978e-14,7.602e-3,1.629e-18,2.260e-13,1.201e-6,1.026e-7,,2.915e-4,7.333e-21,5.507e+2,4.950e+2,6.069e+2,5.006e+2,4.238e-19,6.496e-12,7.750e-15,1.502e-8,,7.493e+1,2.558e+3,9.211e-2
314.0,5.475e+3,,3.278e-7,9.463e-27,,2.521e-18,2.854e-20,8.958e-14,7.133e-3,1.424e-18,2.255e-13,3.332e-6,5.696e-8,,3.083e-4,2.618e-21,5.424e+2,3.916e+2,6.625e+2,6.449e+2,4.225e-19,6.632e-12,7.468e-15,4.943e-8,,5.426e+1,3.180e+3,5.798e-2
314.2,6.266e+3,,6.871e-7,2.488e-26,,2.581e-18,2.138e-20,8.938e-14,6.502e-3,1.211e-18,2.250e-13,8.967e-6,3.559e-8,,3.223e-4,9.033e-22,5.405e+2,3.024e+2,7.241e+2,8.069e+2,4.213e-19,6.769e-12,7.187e-15,1.577e-7,,3.858e+1,3.853e+3,3.531e-2
314.4,7.127e+3,,1.395e-6,6.343e-26,,2.641e-18,1.560e-20,8.917e-14,5.756e-3,1.002e-18,2.245e-13,2.341e-5,2.733e-8,,3.348e-4,3.014e-22,5.428e+2,2.285e+2,7.905e+2,9.816e+2,4.201e-19,6.906e-12,6.905e-15,4.881e-7,,2.736e+1,4.556e+3,2.081e-2
314.6,8.023e+3,,2.746e-6,1.567e-25,,2.702e-18,1.109e-20,8.897e-14,4.948e-3,8.052e-19,2.240e-13,5.926e-5,2.660e-8,,3.475e-4,9.722e-23,5.471e+2,1.693e+2,8.598e+2,1.162e+3,4.189e-19,7.042e-12,6.624e-15,1.464e-6,,2.006e+1,5.265e+3,1.186e-2
314.8,8.916e+3,,5.237e-6,3.753e-25,,2.762e-18,7.669e-21,8.877e-14,4.128e-3,6.288e-19,2.235e-13,1.455e-4,3.105e-8,,3.620e-4,3.032e-23,5.511e+2,1.235e+2,9.298e+2,1.341e+3,4.177e-19,7.179e-12,6.342e-15,4.258e-6,,1.618e+1,5.954e+3,6.542e-3
315.0,9.770e+3,,9.679e-6,8.712e-25,,2.822e-18,5.154e-21,8.857e-14,3.343e-3,4.768e-19,2.230e-13,3.468e-4,4.032e-8,,3.796e-4,9.141e-24,5.529e+2,8.884e+1,9.981e+2,1.509e+3,4.165e-19,3.224e-11,6.061e-15,1.201e-5,,1.539e+1,6.605e+3,3.491e-3
315.3,1.093e+4,,2.292e-5,2.906e-24,,2.912e-18,2.689e-21,8.827e-14,2.302e-3,2.975e-19,2.222e-13,1.205e-3,6.561e-8,,4.126e-4,1.420e-24,5.482e+2,5.329e+1,1.092e+3,1.729e+3,4.146e-19,2.898e-10,5.638e-15,5.364e-5,,1.968e+1,7.484e+3,1.279e-3
315.5,1.160e+4,,3.915e-5,6.240e-24,,2.972e-18,1.679e-21,8.807e-14,1.729e-3,2.091e-19,2.217e-13,2.663e-3,9.336e-8,,4.382e-4,3.936e-25,5.390e+2,3.759e+1,1.147e+3,1.846e+3,4.134e-19,1.206e-9,5.357e-15,1.400e-4,,2.627e+1,8.003e+3,6.282e-4
315.7,1.220e+4,,6.479e-5,1.299e-23,,3.033e-18,1.017e-21,8.787e-14,1.259e-3,1.425e-19,2.212e-13,5.708e-3,1.337e-7,,4.651e-4,1.054e-25,5.249e+2,2.638e+1,1.195e+3,1.938e+3,4.122e-19,4.870e-9,5.075e-15,3.542e-4,,3.609e+1,8.481e+3,2.986e-4
315.9,1.275e+4,,1.039e-4,2.620e-23,,3.093e-18,5.970e-22,8.767e-14,8.894e-4,9.412e-20,2.207e-13,1.188e-2,1.908e-7,,4.911e-4,2.731e-26,5.065e+2,1.842e+1,1.236e+3,2.005e+3,4.110e-19,1.908e-8,4.794e-15,8.688e-4,,4.942e+1,8.935e+3,1.373e-4
316.1,1.327e+4,,1.615e-4,5.122e-23,,3.153e-18,3.398e-22,8.747e-14,6.093e-4,6.025e-20,2.202e-13,2.398e-2,2.695e-7,,5.138e-4,6.838e-27,4.847e+2,1.277e+1,1.273e+3,2.048e+3,4.098e-19,7.250e-8,4.512e-15,2.066e-3,,6.656e+1,9.385e+3,6.108e-5
316.3,1.378e+4,,2.432e-4,9.709e-23,,3.213e-18,1.875e-22,8.726e-14,4.047e-4,3.737e-20,2.197e-13,4.699e-2,3.746e-7,,5.311e-4,1.655e-27,4.606e+2,8.766e+0,1.308e+3,2.071e+3,4.085e-19,2.673e-7,4.231e-15,4.765e-3,,8.775e+1,9.848e+3,2.629e-5
316.5,1.431e+4,,3.548e-4,1.784e-22,,3.273e-18,1.002e-22,8.706e-14,2.607e-4,2.245e-20,2.192e-13,8.937e-2,5.103e-7,,5.412e-4,3.874e-28,4.354e+2,5.944e+0,1.345e+3,2.076e+3,4.073e-19,9.559e-7,3.949e-15,1.065e-2,,1.131e+2,1.033e+4,1.095e-5
316.7,1.484e+4,,5.017e-4,3.176e-22,,3.333e-18,5.189e-23,8.686e-14,1.628e-4,1.307e-20,2.187e-13,1.650e-1,6.791e-7,,5.429e-4,8.766e-29,4.101e+2,3.971e+0,1.388e+3,2.064e+3,4.061e-19,3.316e-6,3.668e-15,2.309e-2,,1.426e+2,1.083e+4,4.410e-6
316.9,1.537e+4,,6.874e-4,5.482e-22,,3.394e-18,2.610e-23,8.666e-14,9.859e-5,7.364e-21,2.182e-13,2.958e-1,8.811e-7,,5.361e-4,1.918e-29,3.855e+2,2.615e+0,1.439e+3,2.036e+3,4.049e-19,1.116e-5,3.386e-15,4.852e-2,,1.762e+2,1.133e+4,1.719e-6
317.1,1.586e+4,,9.127e-4,9.171e-22,,3.454e-18,1.287e-23,8.646e-14,5.787e-5,4.020e-21,2.177e-13,5.147e-1,1.113e-6,,5.213e-4,4.055e-30,3.620e+2,1.709e+0,1.501e+3,1.990e+3,4.037e-19,3.645e-5,3.105e-15,9.886e-2,,2.137e+2,1.179e+4,6.482e-7
317.3,1.628e+4,,1.174e-3,1.487e-21,,3.514e-18,6.479e-24,8.626e-14,3.293e-5,2.126e-21,2.172e-13,8.697e-1,1.366e-6,,4.995e-4,7.768e-29,3.402e+2,1.135e+0,1.575e+3,1.924e+3,4.025e-19,1.155e-4,2.823e-15,1.953e-1,,2.551e+2,1.218e+4,2.365e-7
317.6,1.666e+4,,1.615e-3,2.897e-21,,3.604e-18,3.407e-24,8.596e-14,1.334e-5,7.723e-22,2.165e-13,1.808e+0,1.762e-6,,4.576e-4,1.881e-28,3.111e+2,7.274e-1,1.711e+3,1.787e+3,4.006e-19,6.149e-4,2.401e-15,5.116e-1,,3.251e+2,1.252e+4,4.898e-8
317.8,1.669e+4,,1.921e-3,4.345e-21,,3.664e-18,3.945e-24,8.576e-14,7.021e-6,3.807e-22,2.159e-13,2.838e+0,2.014e-6,,4.260e-4,2.618e-28,2.945e+2,6.923e-1,1.817e+3,1.669e+3,3.994e-19,1.806e-3,2.119e-15,9.354e-1,,3.778e+2,1.253e+4,1.645e-8
318.0,1.652e+4,,2.213e-3,6.318e-21,,3.725e-18,6.375e-24,8.556e-14,3.583e-6,1.859e-22,2.154e-13,4.327e+0,2.237e-6,,3.937e-4,3.354e-28,2.808e+2,8.266e-1,1.935e+3,1.531e+3,3.982e-19,5.143e-3,1.838e-15,1.658e+0,,4.364e+2,1.233e+4,5.346e-9
318.2,1.615e+4,,2.471e-3,8.903e-21,,3.785e-18,1.136e-23,8.536e-14,1.772e-6,9.364e-23,2.149e-13,6.408e+0,2.414e-6,,3.621e-4,4.090e-28,2.706e+2,1.136e+0,2.064e+3,1.378e+3,3.970e-19,1.421e-2,1.556e-15,2.850e+0,,5.023e+2,1.192e+4,1.681e-9
318.4,1.559e+4,,2.673e-3,1.216e-20,,3.845e-18,2.031e-23,8.515e-14,8.496e-7,5.339e-23,2.144e-13,9.218e+0,2.533e-6,,3.325e-4,4.826e-28,2.651e+2,1.643e+0,2.203e+3,1.214e+3,3.958e-19,3.810e-2,1.275e-15,4.748e+0,,5.773e+2,1.132e+4,5.112e-10
318.6,1.489e+4,,2.802e-3,1.610e-20,,3.905e-18,3.554e-23,8.495e-14,3.948e-7,3.888e-23,2.139e-13,1.288e+1,2.586e-6,,3.054e-4,5.563e-28,2.655e+2,2.379e+0,2.353e+3,1.047e+3,3.946e-19,9.908e-2,9.934e-16,7.671e+0,,6.634e+2,1.054e+4,1.504e-10
318.8,1.410e+4,,2.847e-3,2.067e-20,,3.965e-18,6.057e-23,8.475e-14,1.778e-7,3.705e-23,2.134e-13,1.748e+1,2.572e-6,,2.814e-4,2.412e-27,2.738e+2,3.378e+0,2.515e+3,8.839e+2,3.933e-19,2.500e-1,7.118e-16,1.201e+1,,7.624e+2,9.633e+3,4.283e-11
319.0,1.329e+4,,2.802e-3,2.571e-20,,4.025e-18,1.004e-22,8.455e-14,7.758e-8,4.157e-23,2.129e-13,2.304e+1,2.496e-6,,2.603e-4,1.016e-26,2.921e+2,4.669e+0,2.691e+3,7.319e+2,3.921e-19,6.118e-1,4.303e-16,1.824e+1,,8.762e+2,8.649e+3,1.180e-11
319.2,1.252e+4,,2.673e-3,3.100e-20,,4.086e-18,1.617e-22,8.435e-14,3.281e-8,4.944e-23,2.124e-13,2.951e+1,2.368e-6,,2.418e-4,4.151e-26,3.231e+2,6.267e+0,2.884e+3,5.982e+2,3.909e-19,1.453e+0,1.859e-15,2.686e+1,,1.006e+3,7.641e+3,3.144e-12
319.4,1.186e+4,,2.471e-3,3.623e-20,,4.146e-18,2.535e-22,8.415e-14,1.345e-8,5.922e-23,2.119e-13,3.671e+1,2.203e-6,,2.254e-4,1.647e-25,3.699e+2,8.158e+0,3.098e+3,4.892e+2,3.897e-19,3.346e+0,7.794e-15,3.834e+1,,1.153e+3,6.661e+3,8.107e-13
319.6,1.137e+4,,2.213e-3,4.105e-20,,4.206e-18,3.863e-22,8.395e-14,5.341e-9,7.022e-23,2.114e-13,4.437e+1,2.018e-6,,2.104e-4,6.344e-25,4.362e+2,1.030e+1,3.336e+3,4.107e+2,3.885e-19,7.478e+0,3.173e-14,5.306e+1,,1.315e+3,5.753e+3,2.022e-13
319.9,1.105e+4,,1.768e-3,4.668e-20,,4.296e-18,6.903e-22,8.365e-14,1.261e-9,8.869e-23,2.107e-13,5.583e+1,1.740e-6,,1.892e-4,4.536e-24,5.811e+2,1.378e+1,3.750e+3,3.618e+2,3.866e-19,2.360e+1,2.466e-13,8.151e+1,,1.583e+3,4.598e+3,2.368e-14
320.1,1.116e+4,,1.464e-3,4.892e-20,,4.356e-18,9.820e-22,8.345e-14,4.653e-10,1.033e-22,2.102e-13,6.276e+1,1.577e-6,,1.751e-4,1.623e-23,7.150e+2,1.609e+1,4.067e+3,3.826e+2,3.854e-19,4.888e+1,9.331e-13,1.044e+2,,1.772e+3,3.995e+3,5.438e-15
320.3,1.156e+4,,1.174e-3,4.969e-20,,4.417e-18,1.359e-21,8.324e-14,1.721e-10,1.229e-22,2.097e-13,6.853e+1,1.448e-6,,1.609e-4,5.634e-23,8.843e+2,1.822e+1,4.418e+3,4.523e+2,3.842e-19,9.822e+1,3.426e-12,1.297e+2,,1.961e+3,3.529e+3,1.208e-15
320.5,1.224e+4,,9.127e-4,4.892e-20,,4.477e-18,1.831e-21,8.304e-14,7.745e-11,1.545e-22,2.091e-13,7.268e+1,1.364e-6,,1.464e-4,1.899e-22,1.094e+3,2.000e+1,4.798e+3,5.759e+2,3.830e-19,1.915e+2,1.221e-11,1.561e+2,,2.141e+3,3.192e+3,2.597e-16
320.7,1.321e+4,,6.874e-4,4.668e-20,,4.537e-18,2.399e-21,8.284e-14,7.459e-11,2.141e-22,2.086e-13,7.488e+1,1.333e-6,,1.321e-4,6.215e-22,1.348e+3,2.128e+1,5.198e+3,7.573e+2,3.818e-19,3.621e+2,4.226e-11,1.822e+2,,2.302e+3,2.963e+3,5.402e-17
320.9,1.447e+4,,5.017e-4,4.318e-20,,4.597e-18,3.059e-21,8.264e-14,1.512e-10,3.358e-22,2.081e-13,7.492e+1,1.364e-6,,1.185e-4,1.975e-21,1.650e+3,2.195e+1,5.607e+3,9.985e+2,3.806e-19,6.643e+2,1.420e-10,2.062e+2,,2.434e+3,2.816e+3,5.133e-17
321.1,1.605e+4,,3.548e-4,3.871e-20,,4.657e-18,3.796e-21,8.244e-14,3.694e-10,5.892e-22,2.076e-13,7.281e+1,1.464e-6,,1.063e-4,6.090e-21,2.000e+3,2.195e+1,6.006e+3,1.298e+3,3.793e-19,1.182e+3,4.633e-10,2.263e+2,,2.527e+3,2.721e+3,4.865e-17
321.3,1.801e+4,,2.432e-4,3.365e-20,,4.717e-18,4.584e-21,8.224e-14,9.046e-10,1.110e-21,2.071e-13,6.872e+1,1.641e-6,,9.656e-5,1.823e-20,2.394e+3,2.128e+1,6.374e+3,1.648e+3,3.781e-19,2.041e+3,1.468e-9,2.407e+2,,2.573e+3,2.648e+3,4.596e-17
321.5,2.044e+4,,1.615e-4,2.834e-20,,4.778e-18,5.388e-21,8.204e-14,2.161e-9,2.157e-21,2.066e-13,6.298e+1,1.902e-6,,9.015e-5,5.300e-20,2.825e+3,2.000e+1,6.691e+3,2.037e+3,3.769e-19,3.420e+3,4.513e-9,2.483e+2,,2.567e+3,2.570e+3,4.327e-17
321.7,2.352e+4,,1.039e-4,2.314e-20,,4.838e-18,6.161e-21,8.184e-14,5.016e-9,4.200e-21,2.061e-13,5.605e+1,2.249e-6,,8.811e-5,1.495e-19,3.282e+3,1.822e+1,6.934e+3,2.447e+3,3.757e-19,5.557e+3,1.348e-8,2.483e+2,,2.508e+3,2.467e+3,4.059e-17
321.9,2.748e+4,,6.479e-5,1.831e-20,,2.069e-17,6.856e-21,8.164e-14,1.132e-8,8.066e-21,2.056e-13,4.843e+1,2.683e-6,,9.131e-5,4.097e-19,3.747e+3,1.609e+1,7.085e+3,2.852e+3,3.745e-19,8.760e+3,3.907e-8,2.407e+2,,2.400e+3,2.328e+3,3.790e-17
322.2,3.577e+4,,3.007e-5,1.216e-20,,1.746e-16,7.646e-21,8.134e-14,3.633e-8,2.059e-20,2.049e-13,3.681e+1,3.483e-6,,1.074e-4,1.757e-18,4.417e+3,1.260e+1,7.112e+3,3.391e+3,3.727e-19,1.638e+4,1.825e-7,2.169e+2,,2.161e+3,2.048e+3,3.387e-17
322.4,4.343e+4,,1.733e-5,8.903e-21,,6.950e-16,7.945e-21,8.113e-14,7.627e-8,3.722e-20,2.044e-13,2.953e+1,4.093e-6,,1.263e-4,4.470e-18,4.814e+3,1.030e+1,6.989e+3,3.664e+3,3.714e-19,2.394e+4,4.916e-7,1.946e+2,,1.965e+3,1.821e+3,3.118e-17
322.6,5.322e+4,,9.679e-6,6.318e-21,,2.696e-15,8.031e-21,8.093e-14,1.556e-7,6.544e-20,2.039e-13,2.301e+1,4.736e-6,,1.515e-4,1.104e-17,5.148e+3,8.157e+0,6.758e+3,3.842e+3,3.702e-19,3.394e+4,1.286e-6,1.693e+2,,1.755e+3,1.574e+3,2.850e-17
322.8,6.546e+4,,5.237e-6,4.345e-21,,1.014e-14,7.896e-21,8.073e-14,3.087e-7,1.118e-19,2.034e-13,1.740e+1,5.379e-6,,1.826e-4,2.646e-17,5.406e+3,6.264e+0,6.429e+3,3.910e+3,3.690e-19,4.669e+4,3.264e-6,1.428e+2,,1.540e+3,1.323e+3,2.581e-17
323.0,8.032e+4,,2.746e-6,2.897e-21,,3.705e-14,7.552e-21,8.053e-14,5.954e-7,1.856e-19,2.029e-13,1.277e+1,5.984e-6,,2.186e-4,6.159e-17,5.581e+3,4.664e+0,6.021e+3,3.864e+3,3.678e-19,6.231e+4,8.049e-6,1.168e+2,,1.332e+3,1.079e+3,2.312e-17
323.2,9.772e+4,,1.395e-6,1.872e-21,,1.314e-13,7.024e-21,8.033e-14,1.116e-6,2.995e-19,2.024e-13,9.091e+0,6.512e-6,,2.580e-4,1.392e-16,5.673e+3,3.366e+0,5.553e+3,3.710e+3,3.666e-19,8.069e+4,1.927e-5,9.261e+1,,1.137e+3,8.542e+2,2.044e-17
323.4,1.173e+5,,6.871e-7,1.172e-21,,4.531e-13,6.352e-21,8.013e-14,2.035e-6,4.694e-19,2.018e-13,6.283e+0,6.924e-6,,2.989e-4,3.053e-16,5.691e+3,2.355e+0,5.051e+3,3.466e+3,3.654e-19,1.014e+5,4.481e-5,7.119e+1,,9.598e+2,6.559e+2,1.775e-17
323.6,1.383e+5,,3.278e-7,7.118e-22,,1.518e-12,5.586e-21,7.993e-14,3.610e-6,7.148e-19,2.013e-13,4.214e+0,7.187e-6,,3.392e-4,6.502e-16,5.650e+3,1.597e+0,4.535e+3,3.156e+3,3.641e-19,1.237e+5,1.012e-4,5.306e+1,,8.039e+2,4.886e+2,7.689e-17
323.8,1.599e+5,,1.515e-7,4.189e-22,,4.941e-12,4.778e-21,7.973e-14,6.228e-6,1.058e-18,2.008e-13,2.742e+0,7.281e-6,,3.766e-4,1.344e-15,5.568e+3,1.050e+0,4.029e+3,2.810e+3,3.629e-19,1.464e+5,2.218e-4,3.834e+1,,6.694e+2,3.529e+2,3.236e-16
324.0,1.806e+5,,6.789e-8,2.389e-22,,1.563e-11,3.976e-21,7.953e-14,1.046e-5,1.520e-18,2.003e-13,1.731e+0,7.194e-6,,4.086e-4,2.698e-15,5.466e+3,6.695e-1,3.548e+3,2.455e+3,3.617e-19,1.683e+5,4.724e-4,2.686e+1,,5.554e+2,2.473e+2,1.324e-15
324.2,1.991e+5,,2.947e-8,1.321e-22,,4.803e-11,3.227e-21,7.933e-14,1.709e-5,2.123e-18,1.998e-13,1.060e+0,6.931e-6,,4.334e-4,5.259e-15,5.360e+3,4.137e-1,3.106e+3,2.118e+3,3.605e-19,1.879e+5,9.770e-4,1.824e+1,,4.601e+2,1.683e+2,5.259e-15
