Wavelength (nm),Sum(calc),H I (9.6e-5),He I (3.0e-1),He II (7.6e-7),N I (9.5e-4),N II (5.3e-5),N III (2.7e-13),O I (6.6e-1),O II (2.2e-2),O III (1.6e-12),Si I (1.1e-6),Si II (8.9e-6),Si III (7.3e-9),Ar I (9.5e-3),Ar II (4.7e-4),Ar III (4.7e-11),Mn I (4.5e-5),Mn II (1.3e-3),Fe I (4.4e-6),Fe II (9.5e-5),Fe III (2.2e-7),Cu I (1.7e-5),Cu II (1.8e-4),La I (1.4e-6),La II (1.7e-4),W I (4.7e-7),W II (9.5e-6),W III (2.7e-8)
402.8,5.027e+5,4.730e-3,1.329e+1,2.101e-32,9.003e-5,6.417e-4,1.376e-19,4.945e+1,5.803e-4,4.281e-23,7.456e-14,2.036e-3,2.104e-12,,1.439e-1,,2.508e+5,3.033e-14,1.935e+3,1.198e-15,1.650e-6,1.829e+3,2.182e-13,1.233e+3,2.466e+5,1.534e+2,5.057e-2,
403.0,5.142e+5,2.728e-3,1.285e+1,2.099e-32,1.778e-4,4.563e-4,1.981e-19,3.626e+1,8.113e-4,4.347e-23,7.451e-14,3.171e-3,2.984e-12,,1.349e-1,,2.639e+5,3.022e-14,2.196e+3,1.195e-15,1.810e-6,1.791e+3,7.089e-14,1.262e+3,2.449e+5,1.421e+2,8.334e-2,
403.2,5.208e+5,1.721e-3,1.219e+1,2.097e-32,3.447e-4,3.181e-4,3.232e-19,2.606e+1,1.164e-3,5.498e-23,7.445e-14,4.844e-3,4.151e-12,,1.263e-1,,2.735e+5,3.011e-14,2.478e+3,1.193e-15,1.968e-6,1.746e+3,2.256e-14,1.304e+3,2.415e+5,1.327e+2,1.347e-1,
403.4,5.215e+5,1.396e-3,1.134e+1,2.094e-32,6.559e-4,2.173e-4,5.603e-19,1.836e+1,1.673e-3,7.700e-23,7.440e-14,7.260e-3,5.668e-12,4.298e-14,1.184e-1,,2.794e+5,3.000e-14,2.776e+3,1.191e-15,2.121e-6,1.703e+3,7.031e-15,1.362e+3,2.361e+5,1.253e+2,2.136e-1,
403.6,5.163e+5,1.644e-3,1.035e+1,2.092e-32,1.225e-3,1.455e-4,9.890e-19,1.267e+1,2.378e-3,1.109e-22,7.435e-14,1.067e-2,7.594e-12,1.354e-13,1.115e-1,,2.815e+5,2.989e-14,3.081e+3,1.189e-15,2.264e-6,1.673e+3,2.146e-15,1.438e+3,2.285e+5,1.199e+2,3.323e-1,
403.8,5.055e+5,2.546e-3,9.266e+0,2.089e-32,2.247e-3,9.552e-5,1.741e-18,8.578e+0,3.330e-3,1.594e-22,7.429e-14,1.539e-2,9.990e-12,4.185e-13,1.055e-1,,2.797e+5,2.977e-14,3.385e+3,1.186e-15,2.394e-6,1.663e+3,6.417e-16,1.534e+3,2.191e+5,1.164e+2,5.071e-1,
404.0,4.899e+5,4.384e-3,8.136e+0,2.087e-32,4.045e-3,6.145e-5,3.026e-18,5.690e+0,4.582e-3,2.262e-22,7.424e-14,2.177e-2,1.291e-11,1.270e-12,1.007e-1,,2.744e+5,2.966e-14,3.679e+3,1.184e-15,2.508e-6,1.681e+3,6.452e-16,1.652e+3,2.084e+5,1.147e+2,7.592e-1,
404.2,4.708e+5,7.708e-3,7.006e+0,2.084e-32,7.149e-3,3.875e-5,5.175e-18,3.700e+0,6.193e-3,3.157e-22,7.418e-14,3.021e-2,1.638e-11,3.784e-12,9.707e-2,,2.659e+5,2.955e-14,3.953e+3,1.182e-15,2.605e-6,1.729e+3,6.487e-16,1.791e+3,1.973e+5,1.146e+2,1.115e+0,
404.4,4.497e+5,1.345e-2,5.916e+0,2.082e-32,1.241e-2,2.395e-5,8.696e-18,2.358e+0,8.217e-3,4.329e-22,7.413e-14,4.112e-2,2.045e-11,1.107e-11,9.455e-2,,2.548e+5,2.944e-14,4.201e+3,1.180e-15,2.682e-6,1.811e+3,6.522e-16,1.950e+3,1.868e+5,1.159e+2,1.606e+0,
404.6,4.283e+5,2.310e-2,4.899e+0,2.080e-32,2.114e-2,1.451e-5,1.435e-17,1.473e+0,1.070e-2,5.831e-22,7.408e-14,5.490e-2,2.512e-11,3.178e-11,9.318e-2,,2.417e+5,2.933e-14,4.416e+3,1.177e-15,2.740e-6,1.925e+3,6.557e-16,2.126e+3,1.780e+5,1.186e+2,2.269e+0,
404.8,4.083e+5,3.896e-2,3.978e+0,2.077e-32,3.536e-2,8.613e-6,2.323e-17,9.020e-1,1.369e-2,7.714e-22,7.402e-14,7.190e-2,3.042e-11,8.956e-11,9.296e-2,,2.272e+5,2.921e-14,4.595e+3,1.175e-15,2.780e-6,2.064e+3,6.592e-16,2.314e+3,1.720e+5,1.226e+2,3.146e+0,
405.0,3.913e+5,6.450e-2,3.168e+0,2.075e-32,5.809e-2,5.013e-6,3.692e-17,5.414e-1,1.719e-2,1.002e-21,7.397e-14,9.237e-2,3.638e-11,2.478e-10,9.388e-2,,2.119e+5,2.910e-14,4.734e+3,1.173e-15,2.802e-6,2.223e+3,6.627e-16,2.508e+3,1.699e+5,1.278e+2,4.278e+0,
405.2,3.787e+5,1.048e-1,2.473e+0,2.072e-32,9.372e-2,2.859e-6,5.759e-17,3.185e-1,2.118e-2,1.279e-21,7.392e-14,1.164e-1,4.307e-11,6.731e-10,9.593e-2,,1.963e+5,2.899e-14,4.831e+3,1.170e-15,2.811e-6,2.389e+3,6.662e-16,2.701e+3,1.724e+5,1.339e+2,5.707e+0,
405.4,3.716e+5,1.669e-1,1.894e+0,2.070e-32,1.485e-1,1.599e-6,8.817e-17,1.836e-1,2.563e-2,1.604e-21,7.386e-14,1.439e-1,5.064e-11,1.795e-9,9.905e-2,,1.810e+5,2.888e-14,4.889e+3,1.168e-15,2.809e-6,2.552e+3,6.697e-16,2.885e+3,1.802e+5,1.410e+2,7.468e+0,
405.6,3.707e+5,2.610e-1,1.422e+0,2.067e-32,2.311e-1,8.760e-7,1.325e-16,1.038e-1,3.046e-2,1.975e-21,7.381e-14,1.746e-1,5.933e-11,4.697e-9,1.032e-1,,1.662e+5,2.877e-14,4.906e+3,1.166e-15,2.802e-6,2.700e+3,6.732e-16,3.051e+3,1.936e+5,1.487e+2,9.586e+0,
405.8,3.762e+5,4.004e-1,1.047e+0,2.065e-32,3.532e-1,4.706e-7,1.954e-16,5.750e-2,3.554e-2,2.390e-21,7.376e-14,2.078e-1,6.959e-11,1.207e-8,1.081e-1,,1.524e+5,2.865e-14,4.884e+3,1.164e-15,2.793e-6,2.819e+3,6.767e-16,3.194e+3,2.127e+5,1.567e+2,1.207e+1,
406.0,3.881e+5,6.027e-1,7.555e-1,2.063e-32,5.304e-1,2.479e-7,2.828e-16,3.122e-2,4.073e-2,2.841e-21,7.370e-14,2.427e-1,8.206e-11,3.044e-8,1.136e-1,,1.397e+5,2.854e-14,4.824e+3,1.161e-15,2.788e-6,2.902e+3,6.802e-16,3.305e+3,2.372e+5,1.647e+2,1.491e+1,
406.2,4.059e+5,8.901e-1,5.347e-1,2.060e-32,7.824e-1,1.281e-7,4.017e-16,1.662e-2,4.585e-2,3.318e-21,7.365e-14,2.783e-1,9.767e-11,7.538e-8,1.195e-1,,1.281e+5,2.843e-14,4.729e+3,1.159e-15,2.790e-6,2.938e+3,6.836e-16,3.382e+3,2.665e+5,1.723e+2,1.807e+1,
406.4,4.286e+5,1.290e+0,3.712e-1,2.058e-32,1.134e+0,6.520e-8,5.601e-16,8.670e-3,5.070e-2,3.808e-21,7.360e-14,3.135e-1,1.176e-10,1.832e-7,1.255e-1,,1.178e+5,2.832e-14,4.598e+3,1.157e-15,2.802e-6,2.925e+3,6.871e-16,3.422e+3,2.997e+5,1.790e+2,2.148e+1,
406.6,4.551e+5,1.834e+0,2.528e-1,2.055e-32,1.615e+0,3.302e-8,7.665e-16,4.433e-3,5.509e-2,4.295e-21,7.354e-14,3.471e-1,1.436e-10,4.372e-7,1.311e-1,,1.086e+5,2.821e-14,4.433e+3,1.154e-15,2.826e-6,2.860e+3,6.906e-16,3.424e+3,3.356e+5,1.843e+2,2.505e+1,
406.8,4.839e+5,2.558e+0,1.691e-1,2.053e-32,2.259e+0,1.726e-8,1.030e-15,2.222e-3,5.883e-2,4.762e-21,7.349e-14,3.783e-1,1.773e-10,1.024e-6,1.362e-1,,1.006e+5,2.809e-14,4.236e+3,1.152e-15,2.862e-6,2.745e+3,6.941e-16,3.392e+3,3.727e+5,1.879e+2,2.866e+1,
407.0,5.133e+5,3.501e+0,1.114e-1,2.050e-32,3.106e+0,1.027e-8,1.358e-15,1.092e-3,6.176e-2,5.189e-21,7.343e-14,4.068e-1,2.211e-10,2.355e-6,1.404e-1,,9.353e+4,2.798e-14,4.010e+3,1.150e-15,2.906e-6,2.586e+3,6.976e-16,3.329e+3,4.096e+5,1.895e+2,3.216e+1,
407.2,5.416e+5,4.701e+0,7.263e-2,2.048e-32,4.198e+0,8.209e-9,1.757e-15,5.257e-4,6.376e-2,5.559e-21,7.338e-14,4.331e-1,2.773e-10,5.315e-6,1.435e-1,,8.734e+4,2.787e-14,3.758e+3,1.148e-15,2.956e-6,2.391e+3,7.011e-16,3.240e+3,4.446e+5,1.888e+2,3.540e+1,
407.4,5.670e+5,6.194e+0,4.757e-2,2.046e-32,5.575e+0,9.338e-9,2.232e-15,2.481e-4,6.477e-2,5.856e-21,7.333e-14,4.591e-1,3.482e-10,1.178e-5,1.455e-1,,8.185e+4,2.776e-14,3.483e+3,1.145e-15,3.007e-6,2.169e+3,7.046e-16,3.133e+3,4.762e+5,1.858e+2,3.823e+1,
407.6,5.880e+5,8.008e+0,3.227e-2,2.043e-32,7.278e+0,1.315e-8,2.783e-15,1.148e-4,6.477e-2,6.067e-21,7.327e-14,4.883e-1,4.362e-10,2.562e-5,1.463e-1,,7.690e+4,2.765e-14,3.192e+3,1.143e-15,3.055e-6,1.930e+3,7.081e-16,3.013e+3,5.027e+5,1.805e+2,4.050e+1,
407.8,6.031e+5,1.016e+1,2.397e-2,2.041e-32,9.339e+0,1.992e-8,3.407e-15,5.206e-5,6.382e-2,6.183e-21,7.322e-14,5.269e-1,5.431e-10,5.471e-5,1.461e-1,,7.234e+4,2.753e-14,2.890e+3,1.141e-15,3.096e-6,1.684e+3,7.116e-16,2.888e+3,5.231e+5,1.733e+2,4.208e+1,
408.0,6.113e+5,1.264e+1,2.086e-2,2.038e-32,1.178e+1,3.050e-8,4.095e-15,2.314e-5,6.202e-2,6.199e-21,7.317e-14,5.838e-1,6.700e-10,1.147e-4,1.451e-1,,6.802e+4,2.742e-14,2.585e+3,1.138e-15,3.127e-6,1.442e+3,7.151e-16,2.761e+3,5.363e+5,1.644e+2,4.290e+1,
408.2,6.121e+5,1.543e+1,2.185e-2,2.036e-32,1.461e+1,4.627e-8,4.830e-15,1.008e-5,5.950e-2,6.117e-21,7.311e-14,6.721e-1,8.173e-10,2.360e-4,1.434e-1,,6.382e+4,2.731e-14,2.285e+3,1.136e-15,3.148e-6,1.211e+3,7.186e-16,2.638e+3,5.419e+5,1.545e+2,4.290e+1,
408.4,6.052e+5,1.849e+1,2.642e-2,2.033e-32,1.781e+1,6.913e-8,5.594e-15,4.305e-6,5.645e-2,5.942e-21,7.306e-14,8.096e-1,9.841e-10,4.768e-4,1.415e-1,,5.965e+4,2.720e-14,1.994e+3,1.134e-15,3.162e-6,9.974e+2,7.221e-16,2.520e+3,5.398e+5,1.438e+2,4.208e+1,
408.6,5.910e+5,2.174e+1,3.445e-2,2.031e-32,2.135e+1,1.016e-7,6.360e-15,1.802e-6,5.306e-2,5.685e-21,7.301e-14,1.020e+0,1.168e-9,9.454e-4,1.395e-1,,5.546e+4,2.709e-14,1.721e+3,1.132e-15,3.174e-6,8.058e+2,7.256e-16,2.410e+3,5.304e+5,1.331e+2,4.050e+1,
408.8,5.704e+5,2.507e+1,4.614e-2,2.029e-32,2.517e+1,1.468e-7,7.098e-15,7.394e-7,4.952e-2,5.360e-21,7.295e-14,1.332e+0,1.366e-9,1.840e-3,1.376e-1,,5.122e+4,2.697e-14,1.471e+3,1.129e-15,3.196e-6,6.385e+2,7.291e-16,2.306e+3,5.146e+5,1.227e+2,3.823e+1,
409.0,5.447e+5,2.837e+1,6.188e-2,2.026e-32,2.917e+1,2.085e-7,7.777e-15,2.973e-7,4.601e-2,4.982e-21,7.290e-14,1.784e+0,1.572e-9,3.517e-3,1.361e-1,,4.694e+4,2.686e-14,1.248e+3,1.127e-15,3.237e-6,4.962e+2,7.326e-16,2.208e+3,4.936e+5,1.131e+2,3.540e+1,
409.2,5.154e+5,3.150e+1,8.219e-2,2.024e-32,3.324e+1,2.913e-7,8.367e-15,1.172e-7,4.267e-2,4.568e-21,7.285e-14,2.420e+0,1.781e-9,6.598e-3,1.350e-1,,4.265e+4,2.675e-14,1.054e+3,1.125e-15,3.314e-6,3.783e+2,7.361e-16,2.114e+3,4.690e+5,1.045e+2,3.216e+1,
409.4,4.844e+5,3.431e+1,1.076e-1,2.021e-32,3.725e+1,4.002e-7,8.836e-15,4.528e-8,3.964e-2,4.135e-21,7.279e-14,3.290e+0,1.985e-9,1.215e-2,1.342e-1,,3.842e+4,2.664e-14,8.919e+2,1.122e-15,3.442e-6,2.828e+2,7.396e-16,2.023e+3,4.426e+5,9.724e+1,2.866e+1,
409.6,4.536e+5,3.667e+1,1.387e-1,2.019e-32,4.105e+1,5.409e-7,9.163e-15,1.715e-8,3.699e-2,3.697e-21,7.274e-14,4.450e+0,2.176e-9,2.197e-2,1.335e-1,,3.431e+4,2.653e-14,7.616e+2,1.120e-15,3.636e-6,2.074e+2,7.431e-16,1.933e+3,4.161e+5,9.131e+1,2.505e+1,
409.8,4.246e+5,3.846e+1,1.758e-1,2.016e-32,4.448e+1,7.192e-7,9.328e-15,6.366e-9,3.475e-2,3.269e-21,7.269e-14,5.960e+0,2.347e-9,3.898e-2,1.328e-1,,3.040e+4,2.642e-14,6.624e+2,1.118e-15,3.911e-6,1.491e+2,7.466e-16,1.841e+3,3.914e+5,8.672e+1,2.148e+1,
410.0,3.992e+5,3.957e+1,2.194e-1,2.014e-32,4.740e+1,9.411e-7,9.324e-15,2.316e-9,3.295e-2,2.861e-21,7.263e-14,7.875e+0,2.490e-9,6.791e-2,1.319e-1,,2.676e+4,2.630e-14,5.927e+2,1.116e-15,4.279e-6,1.052e+2,7.501e-16,1.748e+3,3.698e+5,8.336e+1,1.807e+1,
410.2,3.785e+5,3.995e+1,2.695e-1,2.012e-32,4.967e+1,1.212e-6,9.151e-15,8.260e-10,3.154e-2,2.480e-21,7.258e-14,1.025e+1,2.600e-9,1.161e-1,1.305e-1,,2.344e+4,2.619e-14,5.503e+2,1.113e-15,4.748e-6,7.279e+1,7.536e-16,1.652e+3,3.526e+5,8.107e+1,1.491e+1,
410.4,3.634e+5,3.957e+1,3.261e-1,2.009e-32,5.117e+1,1.537e-6,8.819e-15,2.887e-10,3.047e-2,2.132e-21,7.252e-14,1.311e+1,2.670e-9,1.950e-1,1.286e-1,,2.048e+4,2.608e-14,5.325e+2,1.111e-15,5.322e-6,4.939e+1,7.571e-16,1.554e+3,3.406e+5,7.965e+1,1.207e+1,
410.6,3.541e+5,3.846e+1,3.890e-1,2.007e-32,5.185e+1,1.920e-6,8.344e-15,9.893e-11,2.968e-2,1.819e-21,7.247e-14,1.649e+1,2.698e-9,3.214e-1,1.259e-1,,1.792e+4,2.597e-14,5.363e+2,1.109e-15,5.999e-6,3.287e+1,7.606e-16,1.455e+3,3.340e+5,7.888e+1,9.587e+0,
410.8,3.505e+5,3.667e+1,4.576e-1,2.004e-32,5.166e+1,2.362e-6,7.752e-15,3.322e-11,2.909e-2,1.542e-21,7.242e-14,2.037e+1,2.682e-9,5.199e-1,1.224e-1,,1.575e+4,2.586e-14,5.587e+2,1.106e-15,6.771e-6,2.146e+1,7.641e-16,1.356e+3,3.326e+5,7.855e+1,7.469e+0,
411.0,3.519e+5,3.431e+1,5.315e-1,2.002e-32,5.062e+1,2.863e-6,7.071e-15,1.094e-11,2.862e-2,1.300e-21,7.236e-14,2.471e+1,2.624e-9,8.257e-1,1.182e-1,,1.397e+4,2.574e-14,5.968e+2,1.104e-15,7.626e-6,1.374e+1,7.675e-16,1.259e+3,3.359e+5,7.848e+1,5.709e+0,
411.2,3.574e+5,3.150e+1,6.101e-1,1.999e-32,4.879e+1,3.420e-6,6.334e-15,3.529e-12,2.817e-2,1.090e-21,7.231e-14,2.943e+1,2.527e-9,1.287e+0,1.135e-1,,1.256e+4,2.563e-14,6.477e+2,1.102e-15,8.546e-6,8.627e+0,7.710e-16,1.167e+3,3.428e+5,7.851e+1,4.282e+0,
411.4,3.657e+5,2.837e+1,6.926e-1,1.997e-32,4.626e+1,4.029e-6,5.571e-15,1.116e-12,2.770e-2,9.103e-22,7.226e-14,3.441e+1,2.395e-9,1.970e+0,1.082e-1,,1.148e+4,2.552e-14,7.088e+2,1.100e-15,9.509e-6,5.313e+0,7.745e-16,1.082e+3,3.522e+5,7.850e+1,3.153e+0,
411.6,3.752e+5,2.507e+1,7.785e-1,1.995e-32,4.317e+1,4.679e-6,4.812e-15,3.460e-13,2.714e-2,7.572e-22,7.220e-14,3.949e+1,2.233e-9,2.960e+0,1.028e-1,,1.069e+4,2.541e-14,7.777e+2,1.097e-15,1.049e-5,3.209e+0,7.780e-16,1.006e+3,3.625e+5,7.835e+1,2.283e+0,
411.8,3.847e+5,2.174e+1,8.672e-1,1.992e-32,3.966e+1,5.361e-6,4.081e-15,3.467e-13,2.645e-2,6.274e-22,7.215e-14,4.450e+1,2.050e-9,4.366e+0,9.732e-2,,1.014e+4,2.530e-14,8.523e+2,1.095e-15,1.147e-5,1.901e+0,7.815e-16,9.413e+2,3.725e+5,7.801e+1,1.629e+0,
412.0,3.927e+5,1.849e+1,9.579e-1,1.990e-32,3.590e+1,6.060e-6,3.398e-15,3.475e-13,2.562e-2,5.180e-22,7.210e-14,4.922e+1,1.852e-9,6.321e+0,9.195e-2,,9.806e+3,2.518e-14,9.303e+2,1.093e-15,1.241e-5,1.105e+0,7.850e-16,8.896e+2,3.808e+5,7.742e+1,1.153e+0,
412.2,3.981e+5,1.543e+1,1.050e+0,1.987e-32,3.207e+1,6.760e-6,2.779e-15,3.483e-13,2.463e-2,4.262e-22,7.204e-14,5.344e+1,1.647e-9,8.984e+0,8.682e-2,,9.627e+3,2.507e-14,1.010e+3,1.090e-15,1.329e-5,6.297e-1,7.885e-16,8.518e+2,3.864e+5,7.655e+1,8.225e-1,
412.4,4.003e+5,1.264e+1,1.142e+0,1.985e-32,2.830e+1,7.443e-6,2.231e-15,3.490e-13,2.349e-2,3.493e-22,7.199e-14,5.696e+1,1.442e-9,1.254e+1,8.201e-2,,9.567e+3,2.496e-14,1.090e+3,1.088e-15,1.409e-5,3.520e-1,7.920e-16,8.282e+2,3.886e+5,7.541e+1,6.101e-1,
412.6,3.986e+5,1.016e+1,1.234e+0,1.982e-32,2.474e+1,8.091e-6,1.759e-15,3.498e-13,2.224e-2,2.852e-22,7.194e-14,5.959e+1,1.242e-9,1.717e+1,7.753e-2,,9.587e+3,2.485e-14,1.168e+3,1.086e-15,1.479e-5,1.930e-1,7.955e-16,8.183e+2,3.869e+5,7.398e+1,4.967e-1,
412.8,3.931e+5,8.008e+0,1.323e+0,1.980e-32,2.149e+1,8.683e-6,1.362e-15,3.505e-13,2.089e-2,2.319e-22,7.188e-14,6.119e+1,1.053e-9,2.309e+1,7.338e-2,,9.652e+3,2.474e-14,1.242e+3,1.084e-15,1.538e-5,1.038e-1,7.990e-16,8.212e+2,3.812e+5,7.228e+1,4.714e-1,
413.0,3.838e+5,6.194e+0,1.408e+0,1.978e-32,1.862e+1,9.202e-6,1.036e-15,3.513e-13,1.950e-2,1.878e-22,7.183e-14,6.168e+1,8.786e-10,3.047e+1,6.948e-2,,9.730e+3,2.462e-14,1.311e+3,1.081e-15,1.585e-5,5.473e-2,8.025e-16,8.354e+2,3.718e+5,7.033e+1,5.315e-1,
413.2,3.713e+5,4.701e+0,1.485e+0,1.975e-32,1.619e+1,9.629e-6,7.733e-16,3.521e-13,1.809e-2,1.515e-22,7.177e-14,6.103e+1,7.213e-10,3.949e+1,6.578e-2,,9.795e+3,2.451e-14,1.374e+3,1.079e-15,1.621e-5,2.831e-2,8.060e-16,8.587e+2,3.591e+5,6.816e+1,6.829e-1,
413.4,3.562e+5,3.501e+0,1.553e+0,1.973e-32,1.420e+1,9.950e-6,5.669e-16,3.528e-13,1.672e-2,1.219e-22,7.172e-14,5.928e+1,5.827e-10,5.023e+1,6.220e-2,,9.825e+3,2.440e-14,1.427e+3,1.077e-15,1.644e-5,1.436e-2,8.095e-16,8.892e+2,3.438e+5,6.580e+1,9.402e-1,
413.6,3.390e+5,2.558e+0,1.607e+0,1.970e-32,1.264e+1,1.015e-5,4.082e-16,3.536e-13,1.542e-2,9.776e-23,7.167e-14,5.651e+1,4.630e-10,6.272e+1,5.868e-2,,9.803e+3,2.429e-14,1.471e+3,1.074e-15,1.657e-5,7.147e-3,8.130e-16,9.246e+2,3.266e+5,6.330e+1,1.326e+0,
413.8,3.206e+5,1.834e+0,1.645e+0,1.968e-32,1.146e+1,1.023e-5,2.885e-16,3.543e-13,1.421e-2,7.842e-23,7.161e-14,5.289e+1,3.620e-10,7.690e+1,5.518e-2,,9.715e+3,2.418e-14,1.503e+3,1.072e-15,1.662e-5,3.488e-3,8.165e-16,9.629e+2,3.082e+5,6.070e+1,1.871e+0,
414.0,3.016e+5,1.290e+0,1.664e+0,1.965e-32,1.061e+1,1.017e-5,2.003e-16,3.551e-13,1.311e-2,6.312e-23,7.156e-14,4.858e+1,2.783e-10,9.255e+1,5.168e-2,,9.557e+3,2.406e-14,1.523e+3,1.070e-15,1.660e-5,1.670e-3,8.200e-16,1.002e+3,2.893e+5,5.809e+1,2.613e+0,
414.2,2.824e+5,8.901e-1,1.663e+0,1.963e-32,1.002e+1,9.979e-6,1.365e-16,3.559e-13,1.214e-2,5.128e-23,7.151e-14,4.381e+1,2.105e-10,1.094e+2,4.820e-2,,9.327e+3,2.395e-14,1.529e+3,1.068e-15,1.654e-5,7.838e-4,8.235e-16,1.042e+3,2.702e+5,5.551e+1,3.595e+0,
414.4,2.633e+5,6.027e-1,1.638e+0,1.961e-32,9.612e+0,9.663e-6,9.138e-17,3.566e-13,1.129e-2,4.239e-23,7.145e-14,3.877e+1,1.565e-10,1.269e+2,4.476e-2,,9.030e+3,2.384e-14,1.523e+3,1.065e-15,1.645e-5,3.609e-4,8.270e-16,1.080e+3,2.515e+5,5.304e+1,4.862e+0,
414.6,2.448e+5,4.004e-1,1.591e+0,1.958e-32,9.326e+0,9.231e-6,6.006e-17,3.574e-13,1.056e-2,3.602e-23,7.140e-14,3.369e+1,1.144e-10,1.445e+2,4.139e-2,,8.675e+3,2.373e-14,1.503e+3,1.063e-15,1.636e-5,1.630e-4,8.305e-16,1.118e+3,2.332e+5,5.075e+1,6.459e+0,
414.8,2.268e+5,2.610e-1,1.522e+0,1.956e-32,9.095e+0,8.697e-6,3.876e-17,3.581e-13,9.934e-3,3.179e-23,7.135e-14,2.873e+1,8.225e-11,1.617e+2,3.814e-2,,8.277e+3,2.362e-14,1.471e+3,1.061e-15,1.629e-5,7.224e-5,8.340e-16,1.154e+3,2.156e+5,4.868e+1,8.427e+0,
415.0,2.094e+5,1.669e-1,1.434e+0,1.953e-32,8.866e+0,8.079e-6,2.457e-17,3.589e-13,9.395e-3,2.938e-23,7.129e-14,2.405e+1,5.812e-11,1.777e+2,3.506e-2,,7.852e+3,2.350e-14,1.429e+3,1.058e-15,1.623e-5,3.147e-5,8.375e-16,1.189e+3,1.987e+5,4.689e+1,1.080e+1,
415.2,1.927e+5,1.048e-1,1.329e+0,1.951e-32,8.596e+0,7.397e-6,1.529e-17,3.597e-13,8.926e-3,2.848e-23,7.124e-14,1.976e+1,4.037e-11,1.918e+2,3.217e-2,,7.421e+3,2.339e-14,1.379e+3,1.056e-15,1.620e-5,1.360e-5,8.410e-16,1.225e+3,1.824e+5,4.539e+1,1.358e+1,
415.4,1.766e+5,6.449e-2,1.211e+0,1.948e-32,8.260e+0,6.675e-6,9.354e-18,3.604e-13,8.510e-3,2.879e-23,7.119e-14,1.594e+1,2.755e-11,2.035e+2,2.950e-2,,7.003e+3,2.328e-14,1.323e+3,1.054e-15,1.617e-5,6.137e-6,8.445e-16,1.262e+3,1.667e+5,4.419e+1,1.677e+1,
415.6,1.612e+5,3.896e-2,1.085e+0,1.946e-32,7.843e+0,5.933e-6,5.628e-18,3.612e-13,8.130e-3,3.005e-23,7.113e-14,1.262e+1,1.848e-11,2.122e+2,2.706e-2,,6.615e+3,2.317e-14,1.265e+3,1.052e-15,1.613e-5,3.558e-6,8.480e-16,1.301e+3,1.517e+5,4.328e+1,2.033e+1,
415.8,1.466e+5,2.309e-2,9.559e-1,1.943e-32,7.344e+0,5.196e-6,3.338e-18,3.619e-13,7.775e-3,3.198e-23,7.108e-14,9.809e+0,1.218e-11,2.177e+2,2.485e-2,,6.274e+3,2.306e-14,1.207e+3,1.049e-15,1.607e-5,3.788e-6,8.514e-16,1.343e+3,1.375e+5,4.260e+1,2.421e+1,
416.0,1.330e+5,1.343e-2,8.273e-1,1.941e-32,6.773e+0,4.481e-6,1.965e-18,3.627e-13,7.435e-3,3.430e-23,7.102e-14,7.484e+0,7.887e-12,2.200e+2,2.287e-2,,5.992e+3,2.294e-14,1.154e+3,1.047e-15,1.594e-5,6.730e-6,8.549e-16,1.388e+3,1.241e+5,4.211e+1,2.829e+1,
416.2,1.205e+5,7.662e-3,7.035e-1,1.939e-32,6.144e+0,3.809e-6,1.163e-18,3.635e-13,7.107e-3,3.678e-23,7.097e-14,5.607e+0,5.017e-12,2.192e+2,2.109e-2,,5.776e+3,2.283e-14,1.108e+3,1.045e-15,1.573e-5,1.403e-5,8.584e-16,1.438e+3,1.118e+5,4.174e+1,3.247e+1,
416.4,1.094e+5,4.290e-3,5.875e-1,1.936e-32,5.479e+0,3.193e-6,7.142e-19,3.642e-13,6.788e-3,3.918e-23,7.092e-14,4.126e+0,3.135e-12,2.158e+2,1.950e-2,,5.630e+3,2.272e-14,1.073e+3,1.042e-15,1.540e-5,2.981e-5,8.619e-16,1.491e+3,1.009e+5,4.142e+1,3.658e+1,
416.6,9.992e+4,2.356e-3,4.819e-1,1.934e-32,4.801e+0,2.646e-6,4.797e-19,3.650e-13,6.481e-3,4.127e-23,7.086e-14,2.983e+0,1.924e-12,2.105e+2,1.808e-2,,5.552e+3,6.920e-14,1.050e+3,1.040e-15,1.495e-5,6.268e-5,8.654e-16,1.547e+3,9.147e+4,4.109e+1,4.047e+1,
416.8,9.236e+4,1.270e-3,3.882e-1,1.931e-32,4.133e+0,2.179e-6,3.756e-19,3.657e-13,6.187e-3,4.288e-23,7.081e-14,2.121e+0,1.160e-12,2.039e+2,1.680e-2,,5.535e+3,2.071e-13,1.043e+3,1.038e-15,1.436e-5,1.296e-4,8.689e-16,1.605e+3,8.388e+4,4.068e+1,4.395e+1,
417.0,8.686e+4,6.715e-4,3.070e-1,1.929e-32,3.493e+0,1.802e-6,3.516e-19,3.665e-13,5.909e-3,4.386e-23,7.076e-14,1.486e+0,6.868e-13,1.971e+2,1.566e-2,,5.569e+3,6.094e-13,1.053e+3,1.036e-15,1.363e-5,2.634e-4,8.724e-16,1.664e+3,7.829e+4,4.016e+1,4.687e+1,
